-0.85,-1.42,1.62,0.01,-30.00,30.00,30.00,-30.00,
-0.85,-1.40,1.82,0.01,-30.00,30.00,30.00,-30.00,
-0.89,-1.36,2.07,0.01,-30.00,30.00,30.00,-30.00,
-0.89,-1.31,2.29,0.01,-30.00,30.00,30.00,-30.00,
-0.92,-1.27,2.46,0.01,-30.00,30.00,30.00,-30.00,
-1.00,-1.23,2.60,0.01,30.00,30.00,30.00,-30.00,
-1.07,-1.21,2.70,0.01,30.00,30.00,30.00,-30.00,
-1.15,-1.19,2.75,0.01,30.00,30.00,30.00,-30.00,
-1.21,-1.18,2.78,0.01,30.00,30.00,30.00,-30.00,
-1.28,-1.16,2.77,0.01,30.00,30.00,30.00,-30.00,
-1.33,-1.16,2.75,0.01,30.00,-30.00,30.00,-30.00,
-1.38,-1.17,2.74,0.01,30.00,-30.00,30.00,-30.00,
-1.41,-1.17,2.75,0.01,30.00,-30.00,30.00,-30.00,
-1.42,-1.18,2.76,0.01,30.00,-30.00,30.00,-30.00,
-1.42,-1.20,2.77,0.01,-30.00,-30.00,30.00,-30.00,
-1.41,-1.22,2.77,0.01,-30.00,-30.00,30.00,-30.00,
-1.39,-1.24,2.76,0.01,-30.00,-30.00,30.00,-30.00,
-1.34,-1.29,2.67,0.01,-30.00,-30.00,30.00,-30.00,
-1.31,-1.31,2.62,0.01,-30.00,-30.00,-30.00,-30.00,
-1.28,-1.33,2.57,0.01,-30.00,-30.00,-30.00,-30.00,
-1.25,-1.35,2.53,0.01,-30.00,-30.00,-30.00,-30.00,
-1.22,-1.37,2.49,0.01,-30.00,-30.00,30.00,-30.00,
-1.20,-1.39,2.46,0.01,-30.00,-30.00,30.00,-30.00,
-1.19,-1.39,2.43,0.01,30.00,-30.00,30.00,-30.00,
-1.18,-1.40,2.41,0.01,30.00,-30.00,30.00,-30.00,
-1.17,-1.41,2.39,0.01,-30.00,-30.00,30.00,-30.00,
-1.17,-1.42,2.36,0.01,30.00,-30.00,30.00,-30.00,
-1.18,-1.42,2.36,0.01,30.00,-30.00,30.00,-30.00,
-1.20,-1.42,2.36,0.01,30.00,-30.00,30.00,-30.00,
-1.22,-1.42,2.37,0.01,30.00,30.00,30.00,-30.00,
-1.25,-1.42,2.39,0.01,30.00,30.00,30.00,-30.00,
-1.28,-1.42,2.41,0.01,30.00,30.00,30.00,-30.00,
-1.30,-1.42,2.44,0.01,30.00,30.00,30.00,-30.00,
-1.33,-1.41,2.46,0.01,30.00,30.00,30.00,-30.00,
-1.36,-1.41,2.49,0.01,30.00,30.00,30.00,-30.00,
-1.41,-1.40,2.51,0.01,30.00,30.00,30.00,-30.00,
-1.44,-1.40,2.51,0.01,30.00,30.00,30.00,-30.00,
-1.45,-1.39,2.51,0.01,30.00,-30.00,30.00,-30.00,
-1.46,-1.40,2.50,0.01,30.00,-30.00,30.00,-30.00,
-1.47,-1.40,2.49,0.01,30.00,-30.00,30.00,-30.00,
-1.46,-1.40,2.48,0.01,30.00,-30.00,30.00,-30.00,
-1.46,-1.41,2.46,0.01,30.00,-30.00,30.00,-30.00,
-1.45,-1.41,2.44,0.01,30.00,-30.00,30.00,-30.00,
-1.44,-1.42,2.42,0.01,30.00,-30.00,30.00,-30.00,
-1.43,-1.43,2.39,0.01,30.00,-30.00,30.00,-30.00,
-1.42,-1.44,2.36,0.01,30.00,-30.00,30.00,-30.00,
-1.41,-1.45,2.33,0.01,30.00,-30.00,30.00,-30.00,
-1.40,-1.46,2.31,0.01,30.00,-30.00,30.00,-30.00,
-1.40,-1.48,2.28,0.01,30.00,-30.00,30.00,-30.00,
-1.39,-1.49,2.26,0.01,30.00,-30.00,30.00,-30.00,
-1.39,-1.50,2.25,0.01,30.00,-30.00,30.00,-30.00,
-1.40,-1.50,2.24,0.01,30.00,-30.00,30.00,-30.00,
-1.40,-1.51,2.23,0.01,30.00,-30.00,30.00,-30.00,
-1.41,-1.52,2.23,0.01,30.00,-30.00,30.00,-30.00,
-1.42,-1.52,2.23,0.01,30.00,-30.00,30.00,-30.00,
-1.44,-1.52,2.23,0.01,30.00,-30.00,30.00,-30.00,
-1.45,-1.52,2.23,0.01,30.00,-30.00,30.00,-30.00,
-1.47,-1.52,2.24,0.01,30.00,-30.00,30.00,-30.00,
-1.48,-1.52,2.24,0.01,30.00,-30.00,30.00,-30.00,
-1.50,-1.51,2.25,0.01,30.00,-30.00,30.00,-30.00,
-1.51,-1.51,2.25,0.01,30.00,-30.00,30.00,-30.00,
-1.53,-1.51,2.26,0.01,30.00,-30.00,30.00,-30.00,
-1.53,-1.50,2.26,0.01,30.00,-30.00,30.00,-30.00,
-1.54,-1.50,2.25,0.01,30.00,-30.00,30.00,-30.00,
-1.55,-1.50,2.25,0.01,30.00,-30.00,30.00,-30.00,
-1.56,-1.50,2.24,0.01,30.00,-30.00,30.00,-30.00,
-1.56,-1.50,2.23,0.01,30.00,-30.00,30.00,-30.00,
-1.56,-1.51,2.22,0.01,30.00,-30.00,30.00,-30.00,
-1.55,-1.51,2.21,0.01,30.00,-30.00,30.00,-30.00,
-1.55,-1.52,2.20,0.01,30.00,-30.00,30.00,-30.00,
-1.55,-1.53,2.18,0.01,30.00,-30.00,30.00,-30.00,
-1.54,-1.54,2.17,0.01,30.00,-30.00,30.00,-30.00,
-1.54,-1.55,2.15,0.01,30.00,-30.00,30.00,-30.00,
-1.54,-1.56,2.14,0.01,30.00,-30.00,30.00,-30.00,
-1.55,-1.57,2.10,0.01,30.00,-30.00,30.00,-30.00,
-1.55,-1.58,2.10,0.01,30.00,-30.00,30.00,-30.00,
-1.55,-1.59,2.11,0.01,30.00,-30.00,30.00,-30.00,
-1.55,-1.59,2.11,2.01,30.00,-30.00,30.00,-30.00,
-1.56,-1.59,2.10,2.01,30.00,-30.00,30.00,-30.00,
-1.57,-1.59,2.07,2.01,30.00,-30.00,30.00,-30.00,
-1.59,-1.60,2.06,2.01,30.00,-30.00,30.00,-30.00,
-1.59,-1.60,2.07,2.01,30.00,-30.00,30.00,-30.00,
-1.60,-1.59,2.09,2.01,30.00,30.00,30.00,-30.00,
-1.60,-1.59,2.11,1.40,30.00,30.00,30.00,-30.00,
-1.62,-1.59,2.10,1.40,30.00,-30.00,30.00,-30.00,
-1.63,-1.59,2.08,1.40,30.00,-30.00,30.00,-30.00,
-1.64,-1.59,2.05,1.40,30.00,-30.00,30.00,-30.00,
-1.64,-1.59,2.05,1.40,30.00,-30.00,30.00,-30.00,
-1.64,-1.59,2.06,0.98,30.00,-30.00,30.00,-30.00,
-1.64,-1.59,2.07,0.98,30.00,-30.00,30.00,-30.00,
-1.64,-1.59,2.06,0.98,30.00,-30.00,30.00,-30.00,
-1.65,-1.59,2.04,0.98,30.00,-30.00,30.00,-30.00,
-1.65,-1.60,2.02,0.98,30.00,-30.00,30.00,-30.00,
-1.65,-1.60,2.02,0.69,30.00,-30.00,30.00,-30.00,
-1.64,-1.61,2.02,0.69,30.00,-30.00,30.00,-30.00,
-1.64,-1.62,2.01,0.69,30.00,-30.00,30.00,-30.00,
-1.65,-1.62,2.00,0.69,30.00,-30.00,30.00,-30.00,
-1.65,-1.63,1.99,0.69,30.00,-30.00,30.00,-30.00,
-1.65,-1.64,1.98,0.48,30.00,-30.00,30.00,-30.00,
-1.65,-1.65,1.97,0.48,30.00,-30.00,30.00,-30.00,
-1.66,-1.65,1.96,0.48,30.00,-30.00,30.00,-30.00,
-1.66,-1.66,1.96,0.48,30.00,-30.00,30.00,-30.00,
-1.67,-1.66,1.97,0.48,30.00,-30.00,30.00,-30.00,
-1.67,-1.66,1.96,0.34,30.00,-30.00,30.00,-30.00,
-1.69,-1.66,1.95,0.34,30.00,-30.00,30.00,-30.00,
-1.69,-1.66,1.94,0.34,30.00,-30.00,30.00,-30.00,
-1.70,-1.66,1.94,0.34,30.00,-30.00,30.00,-30.00,
-1.70,-1.65,1.94,0.24,30.00,-30.00,30.00,-30.00,
-1.71,-1.65,1.94,0.24,30.00,-30.00,30.00,-30.00,
-1.71,-1.65,1.93,0.24,30.00,-30.00,30.00,-30.00,
-1.71,-1.65,1.92,0.24,30.00,-30.00,30.00,-30.00,
-1.72,-1.65,1.91,0.24,30.00,-30.00,30.00,-30.00,
-1.72,-1.65,1.92,0.24,30.00,-30.00,30.00,-30.00,
-1.72,-1.66,1.91,0.17,30.00,-30.00,30.00,-30.00,
-1.72,-1.66,1.89,0.17,30.00,-30.00,30.00,-30.00,
-1.73,-1.67,1.87,0.17,30.00,-30.00,30.00,-30.00,
-1.73,-1.67,1.87,0.17,30.00,-30.00,30.00,-30.00,
-1.73,-1.68,1.88,0.12,30.00,-30.00,30.00,-30.00,
-1.73,-1.68,1.90,0.12,30.00,-30.00,30.00,-30.00,
-1.73,-1.69,1.88,0.12,30.00,-30.00,30.00,-30.00,
-1.74,-1.70,1.86,0.12,30.00,-30.00,30.00,-30.00,
-1.75,-1.70,1.84,0.12,30.00,-30.00,30.00,-30.00,
-1.75,-1.71,1.84,0.08,30.00,-30.00,30.00,-30.00,
-1.75,-1.71,1.85,0.08,30.00,-30.00,30.00,-30.00,
-1.75,-1.71,1.86,0.08,30.00,-30.00,30.00,-30.00,
-1.76,-1.71,1.85,0.08,30.00,-30.00,30.00,-30.00,
-1.76,-1.71,1.84,0.08,30.00,-30.00,30.00,-30.00,
-1.77,-1.71,1.82,0.06,30.00,-30.00,30.00,-30.00,
-1.77,-1.71,1.82,0.06,30.00,-30.00,30.00,-30.00,
-1.77,-1.71,1.83,0.06,30.00,-30.00,30.00,-30.00,
-1.78,-1.70,1.83,0.06,30.00,-30.00,30.00,-30.00,
-1.78,-1.70,1.83,0.06,30.00,-30.00,30.00,-30.00,
-1.78,-1.70,1.82,0.04,30.00,-30.00,30.00,-30.00,
-1.79,-1.71,1.81,0.04,30.00,-30.00,30.00,-30.00,
-1.79,-1.71,1.80,0.04,30.00,-30.00,30.00,-30.00,
-1.79,-1.71,1.80,0.04,30.00,-30.00,30.00,-30.00,
-1.80,-1.71,1.80,0.04,30.00,-30.00,30.00,-30.00,
-1.80,-1.72,1.80,0.03,30.00,-30.00,30.00,-30.00,
-1.80,-1.72,1.80,0.03,30.00,-30.00,30.00,-30.00,
-1.80,-1.73,1.79,0.03,30.00,-30.00,30.00,-30.00,
-1.81,-1.73,1.78,0.03,30.00,-30.00,30.00,-30.00,
-1.81,-1.74,1.77,0.03,30.00,-30.00,30.00,-30.00,
-1.81,-1.74,1.76,0.02,30.00,-30.00,30.00,-30.00,
-1.81,-1.74,1.77,0.02,30.00,-30.00,30.00,-30.00,
-1.82,-1.75,1.77,0.02,30.00,-30.00,30.00,-30.00,
-1.82,-1.75,1.76,0.02,30.00,-30.00,30.00,-30.00,
-1.83,-1.75,1.75,0.02,30.00,-30.00,30.00,-30.00,
-1.83,-1.75,1.75,0.01,30.00,-30.00,30.00,-30.00,
-1.83,-1.75,1.76,0.01,30.00,-30.00,30.00,-30.00,
-1.83,-1.75,1.77,0.01,30.00,-30.00,30.00,-30.00,
-1.84,-1.75,1.76,0.01,30.00,-30.00,30.00,-30.00,
-1.84,-1.75,1.74,0.01,30.00,-30.00,30.00,-30.00,
-1.85,-1.75,1.72,0.01,30.00,-30.00,30.00,-30.00,
-1.85,-1.75,1.72,0.01,30.00,-30.00,30.00,-30.00,
-1.85,-1.75,1.73,0.01,30.00,-30.00,30.00,-30.00,
-1.85,-1.75,1.75,0.01,30.00,-30.00,30.00,-30.00,
-1.85,-1.75,1.74,0.01,30.00,-30.00,30.00,-30.00,
-1.86,-1.75,1.72,0.01,30.00,-30.00,30.00,-30.00,
-1.87,-1.75,1.70,0.01,30.00,-30.00,30.00,-30.00,
-1.87,-1.76,1.70,0.01,30.00,-30.00,30.00,-30.00,
-1.87,-1.76,1.71,0.01,30.00,-30.00,30.00,-30.00,
-1.86,-1.76,1.73,0.01,30.00,-30.00,30.00,-30.00,
-1.87,-1.77,1.72,0.01,30.00,-30.00,30.00,-30.00,
-1.87,-1.77,1.70,0.01,30.00,-30.00,30.00,-30.00,
-1.88,-1.78,1.68,0.01,30.00,-30.00,30.00,-30.00,
-1.88,-1.78,1.69,0.01,30.00,-30.00,30.00,-30.00,
-1.88,-1.78,1.69,0.01,30.00,-30.00,30.00,-30.00,
-1.89,-1.78,1.70,0.01,30.00,-30.00,30.00,-30.00,
-1.89,-1.78,1.69,0.01,30.00,-30.00,30.00,-30.00,
-1.89,-1.79,1.68,0.01,30.00,-30.00,30.00,-30.00,
-1.89,-1.79,1.67,0.01,30.00,-30.00,30.00,-30.00,
-1.90,-1.79,1.66,0.01,30.00,-30.00,30.00,-30.00,
-1.90,-1.79,1.67,0.01,30.00,-30.00,30.00,-30.00,
-1.90,-1.79,1.68,0.01,30.00,-30.00,30.00,-30.00,
-1.90,-1.79,1.68,0.01,30.00,-30.00,30.00,-30.00,
-1.91,-1.79,1.67,0.01,30.00,-30.00,30.00,-30.00,
-1.91,-1.79,1.66,0.01,30.00,-30.00,30.00,-30.00,
-1.92,-1.79,1.65,0.01,30.00,-30.00,30.00,-30.00,
-1.92,-1.79,1.65,0.01,30.00,-30.00,30.00,-30.00,
-1.92,-1.79,1.65,0.01,30.00,-30.00,30.00,-30.00,
-1.92,-1.79,1.65,0.01,30.00,-30.00,30.00,-30.00,
-1.92,-1.79,1.65,0.01,30.00,-30.00,30.00,-30.00,
-1.93,-1.80,1.64,0.01,30.00,-30.00,30.00,-30.00,
-1.93,-1.80,1.63,0.01,30.00,-30.00,30.00,-30.00,
-1.93,-1.81,1.63,0.01,30.00,-30.00,30.00,-30.00,
-1.93,-1.81,1.63,0.01,30.00,-30.00,30.00,-30.00,
-1.93,-1.81,1.63,0.01,30.00,-30.00,30.00,-30.00,
-1.94,-1.81,1.63,0.01,30.00,-30.00,30.00,-30.00,
-1.94,-1.81,1.62,0.01,30.00,-30.00,30.00,-30.00,
-1.94,-1.81,1.61,0.01,30.00,-30.00,30.00,-30.00,
-1.94,-1.81,1.61,0.01,30.00,-30.00,30.00,-30.00,
-1.95,-1.82,1.61,0.01,30.00,-30.00,30.00,-30.00,
-1.95,-1.82,1.61,0.01,30.00,-30.00,30.00,-30.00,
-1.95,-1.81,1.61,0.01,30.00,-30.00,30.00,-30.00,
-1.95,-1.81,1.61,0.01,30.00,-30.00,30.00,-30.00,
-1.96,-1.82,1.60,0.01,30.00,-30.00,30.00,-30.00,
-1.96,-1.82,1.60,0.01,30.00,-30.00,30.00,-30.00,
-1.96,-1.81,1.59,0.01,30.00,-30.00,30.00,-30.00,
-1.97,-1.82,1.59,0.01,30.00,-30.00,30.00,-30.00,
-1.97,-1.82,1.59,0.01,30.00,-30.00,30.00,-30.00,
-1.97,-1.82,1.59,0.01,30.00,-30.00,30.00,-30.00,
-1.97,-1.82,1.59,0.01,30.00,-30.00,30.00,-30.00,
-1.98,-1.82,1.58,0.01,30.00,-30.00,30.00,-30.00,
-1.98,-1.83,1.58,0.01,30.00,-30.00,30.00,-30.00,
-1.98,-1.83,1.58,0.01,30.00,-30.00,30.00,-30.00,
-1.98,-1.83,1.58,0.01,30.00,-30.00,30.00,-30.00,
-1.98,-1.83,1.58,0.01,30.00,-30.00,30.00,-30.00,
-1.98,-1.83,1.57,0.01,30.00,-30.00,30.00,-30.00,
-1.98,-1.84,1.57,0.01,30.00,-30.00,30.00,-30.00,
-1.99,-1.84,1.56,0.01,30.00,-30.00,30.00,-30.00,
-1.99,-1.84,1.56,0.01,30.00,-30.00,30.00,-30.00,
-1.99,-1.84,1.56,0.01,30.00,-30.00,30.00,-30.00,
-1.99,-1.84,1.56,0.01,30.00,-30.00,30.00,-30.00,
-1.99,-1.84,1.56,0.01,30.00,-30.00,30.00,-30.00,
-1.99,-1.84,1.55,0.01,30.00,-30.00,30.00,-30.00,
-2.00,-1.84,1.55,0.01,30.00,-30.00,30.00,-30.00,
-2.00,-1.84,1.55,0.01,30.00,-30.00,30.00,-30.00,
-2.00,-1.84,1.54,0.01,30.00,-30.00,30.00,-30.00,
-2.01,-1.84,1.54,0.01,30.00,-30.00,30.00,-30.00,
-2.01,-1.84,1.54,0.01,30.00,-30.00,30.00,-30.00,
-2.01,-1.84,1.54,0.01,30.00,-30.00,30.00,-30.00,
-2.01,-1.84,1.54,0.01,30.00,-30.00,30.00,-30.00,
-2.01,-1.84,1.54,0.01,30.00,-30.00,30.00,-30.00,
-2.02,-1.85,1.53,0.01,30.00,-30.00,30.00,-30.00,
-2.02,-1.85,1.53,0.01,30.00,-30.00,30.00,-30.00,
-2.02,-1.85,1.53,0.01,30.00,-30.00,30.00,-30.00,
-2.02,-1.85,1.53,0.01,30.00,-30.00,30.00,-30.00,
-2.02,-1.85,1.52,0.01,30.00,-30.00,30.00,-30.00,
-2.02,-1.86,1.52,0.01,30.00,-30.00,30.00,-30.00,
-2.02,-1.86,1.51,0.01,30.00,-30.00,30.00,-30.00,
-2.02,-1.86,1.51,0.01,30.00,-30.00,30.00,-30.00,
-2.02,-1.86,1.51,0.01,30.00,-30.00,30.00,-30.00,
-2.03,-1.86,1.51,0.01,30.00,-30.00,30.00,-30.00,
-2.03,-1.86,1.51,0.01,30.00,-30.00,30.00,-30.00,
-2.03,-1.86,1.50,0.01,30.00,-30.00,30.00,-30.00,
-2.03,-1.86,1.50,0.01,30.00,-30.00,30.00,-30.00,
-2.03,-1.86,1.50,0.01,30.00,-30.00,30.00,-30.00,
-2.03,-1.86,1.50,0.01,30.00,-30.00,30.00,-30.00,
-2.04,-1.86,1.50,0.01,30.00,-30.00,30.00,-30.00,
-2.04,-1.86,1.49,0.01,30.00,-30.00,30.00,-30.00,
-2.04,-1.86,1.49,0.01,30.00,-30.00,30.00,-30.00,
-2.05,-1.86,1.49,0.01,30.00,-30.00,30.00,-30.00,
-2.05,-1.86,1.49,0.01,30.00,-30.00,30.00,-30.00,
-2.05,-1.86,1.48,0.01,30.00,-30.00,30.00,-30.00,
-2.05,-1.86,1.48,0.01,30.00,-30.00,30.00,-30.00,
-2.06,-1.87,1.48,0.01,30.00,-30.00,30.00,-30.00,
-2.06,-1.87,1.48,0.01,30.00,-30.00,30.00,-30.00,
-2.06,-1.87,1.47,0.01,30.00,-30.00,30.00,-30.00,
-2.06,-1.87,1.47,0.01,30.00,-30.00,30.00,-30.00,
-2.06,-1.87,1.47,0.01,30.00,-30.00,30.00,-30.00,
-2.06,-1.87,1.46,0.01,30.00,-30.00,30.00,-30.00,
-2.06,-1.88,1.46,0.01,30.00,-30.00,30.00,-30.00,
-2.06,-1.88,1.46,0.01,30.00,-30.00,30.00,-30.00,
-2.07,-1.88,1.46,0.01,30.00,-30.00,30.00,-30.00,
-2.07,-1.88,1.45,0.01,30.00,-30.00,30.00,-30.00,
-2.07,-1.88,1.45,0.01,30.00,-30.00,30.00,-30.00,
-2.07,-1.87,1.45,0.01,30.00,-30.00,30.00,-30.00,
-2.07,-1.87,1.45,0.01,30.00,-30.00,30.00,-30.00,
-2.07,-1.87,1.45,0.01,30.00,-30.00,30.00,-30.00,
-2.08,-1.87,1.44,0.01,30.00,-30.00,30.00,-30.00,
-2.08,-1.88,1.44,0.01,30.00,-30.00,30.00,-30.00,
-2.08,-1.88,1.44,0.01,30.00,-30.00,30.00,-30.00,
-2.09,-1.88,1.44,0.01,30.00,-30.00,30.00,-30.00,
-2.08,-1.88,1.45,0.01,30.00,-30.00,30.00,-30.00,
-2.08,-1.88,1.46,0.01,30.00,-30.00,30.00,-30.00,
-2.09,-1.88,1.46,0.01,30.00,-30.00,30.00,-30.00,
-2.09,-1.88,1.43,0.01,30.00,-30.00,30.00,-30.00,
-2.10,-1.88,1.41,0.01,30.00,-30.00,30.00,-30.00,
-2.10,-1.88,1.41,0.01,30.00,-30.00,30.00,-30.00,
-2.09,-1.88,1.44,0.01,30.00,-30.00,30.00,-30.00,
-2.09,-1.88,1.46,0.01,30.00,-30.00,30.00,-30.00,
-2.09,-1.88,1.45,0.01,30.00,-30.00,30.00,-30.00,
-2.10,-1.88,1.43,0.01,30.00,-30.00,30.00,-30.00,
-2.10,-1.89,1.40,0.01,30.00,-30.00,30.00,-30.00,
-2.10,-1.89,1.39,0.01,30.00,-30.00,30.00,-30.00,
-2.10,-1.89,1.41,0.01,30.00,-30.00,30.00,-30.00,
-2.10,-1.89,1.44,0.01,30.00,-30.00,30.00,-30.00,
-2.10,-1.89,1.44,0.01,30.00,-30.00,30.00,-30.00,
-2.11,-1.89,1.42,0.01,30.00,-30.00,30.00,-30.00,
-2.11,-1.89,1.40,0.01,30.00,-30.00,30.00,-30.00,
-2.11,-1.89,1.40,0.01,30.00,-30.00,30.00,-30.00,
-2.11,-1.89,1.41,0.01,30.00,-30.00,30.00,-30.00,
-2.11,-1.89,1.42,0.01,30.00,-30.00,30.00,-30.00,
-2.11,-1.89,1.43,0.01,30.00,-30.00,30.00,-30.00,
-2.12,-1.89,1.42,0.01,30.00,-30.00,30.00,-30.00,
-2.12,-1.89,1.41,0.01,30.00,-30.00,30.00,-30.00,
-2.12,-1.89,1.40,0.01,30.00,-30.00,30.00,-30.00,
-2.12,-1.89,1.39,0.01,30.00,-30.00,30.00,-30.00,
