-2.35,0.23,4.24,-0.66,-0.17,9.71,-0.30,-0.34,0.23,
0.46,0.56,2.26,-0.46,-0.03,9.59,-0.30,-0.34,0.25,
-1.31,-0.27,-4.69,-0.17,-0.22,9.73,-0.32,-0.35,0.20,
-3.56,0.24,-8.55,-0.21,-0.71,9.20,-0.36,-0.35,0.12,
1.92,0.84,-10.41,0.45,0.47,9.89,-0.34,-0.34,0.01,
-3.98,0.63,-4.12,0.40,-0.98,9.08,-0.38,-0.34,-0.03,
3.57,-1.73,5.97,0.29,-0.46,9.97,-0.35,-0.36,0.03,
-3.13,2.76,9.19,0.75,-0.11,9.85,-0.39,-0.34,0.12,
0.78,-0.93,5.28,0.29,0.33,8.73,-0.38,-0.35,0.18,
-0.34,1.71,-0.40,0.68,0.11,10.44,-0.39,-0.34,0.17,
-2.38,0.09,-5.11,0.60,0.34,9.27,-0.41,-0.35,0.12,
-1.16,0.15,-2.24,0.57,0.01,10.14,-0.43,-0.34,0.03,
-0.50,1.69,3.10,0.51,0.04,9.24,-0.43,-0.34,0.06,
-0.03,-0.20,4.56,0.37,0.15,9.60,-0.44,-0.35,0.11,
-0.70,0.92,4.26,0.11,0.22,10.03,-0.44,-0.34,0.15,
-1.73,1.13,1.79,0.08,0.04,9.31,-0.46,-0.34,0.17,
-0.46,0.12,-0.96,0.09,-0.03,9.70,-0.46,-0.35,0.16,
-1.24,0.63,-1.36,-0.11,-0.22,9.91,-0.48,-0.35,0.14,
-1.21,0.84,-0.79,0.03,-0.31,9.31,-0.49,-0.34,0.13,
-0.46,0.00,0.24,0.08,-0.50,9.80,-0.49,-0.35,0.14,
-1.45,0.76,1.45,0.01,-0.48,9.66,-0.51,-0.35,0.15,
-0.53,0.20,1.07,0.04,-0.45,9.46,-0.51,-0.35,0.16,
-0.21,0.11,0.32,0.14,-0.38,9.77,-0.52,-0.36,0.16,
-0.81,0.58,-0.99,0.10,-0.35,9.62,-0.53,-0.35,0.15,
-0.52,0.37,-2.15,0.14,-0.19,9.51,-0.54,-0.36,0.13,
-0.24,0.55,-1.65,0.23,-0.16,9.82,-0.54,-0.36,0.11,
-0.75,0.52,-0.44,0.25,-0.10,9.56,-0.55,-0.36,0.11,
-0.17,0.29,0.27,0.24,0.07,9.61,-0.55,-0.36,0.11,
-0.40,0.35,0.70,0.29,0.16,9.83,-0.56,-0.36,0.12,
-0.84,0.55,0.06,0.32,0.22,9.51,-0.57,-0.36,0.12,
-0.61,0.20,-0.67,0.39,0.18,9.68,-0.57,-0.36,0.11,
-0.96,0.44,-0.79,0.42,0.14,9.70,-0.58,-0.36,0.10,
-1.11,0.52,-0.26,0.47,0.08,9.49,-0.59,-0.36,0.10,
-0.84,0.38,0.60,0.50,0.02,9.65,-0.60,-0.37,0.10,
-0.89,0.60,1.31,0.41,-0.05,9.70,-0.61,-0.37,0.12,
-0.87,0.63,1.31,0.38,-0.12,9.51,-0.62,-0.37,0.13,
-0.61,0.43,0.93,0.34,-0.17,9.70,-0.62,-0.37,0.14,
-0.95,0.78,0.50,0.22,-0.20,9.66,-0.63,-0.37,0.14,
-0.70,0.64,0.32,0.16,-0.23,9.58,-0.64,-0.37,0.14,
-0.60,0.64,0.58,0.08,-0.22,9.73,-0.64,-0.37,0.15,
-0.69,0.64,0.81,-0.02,-0.23,9.61,-0.65,-0.37,0.16,
-0.50,0.35,0.69,-0.06,-0.18,9.64,-0.65,-0.37,0.16,
-0.63,0.56,0.26,-0.04,-0.19,9.72,-0.66,-0.37,0.16,
-0.85,0.41,-0.34,-0.03,-0.16,9.59,-0.67,-0.37,0.16,
-0.61,0.32,-0.69,0.04,-0.16,9.67,-0.68,-0.38,0.15,
-0.78,0.46,-0.53,0.17,-0.16,9.67,-0.68,-0.38,0.15,
-0.69,0.29,-0.56,0.23,-0.14,9.58,-0.69,-0.38,0.14,
-0.63,0.21,-0.53,0.31,-0.11,9.67,-0.70,-0.38,0.13,
-0.70,0.44,-0.40,0.36,-0.10,9.62,-0.70,-0.38,0.13,
-0.70,0.40,-0.35,0.43,-0.04,9.65,-0.71,-0.38,0.12,
-0.53,0.44,-0.27,0.46,-0.04,9.66,-0.72,-0.38,0.12,
-0.81,0.55,0.14,0.42,0.00,9.68,-0.72,-0.38,0.12,
-0.53,0.66,0.29,0.42,0.03,9.61,-0.73,-0.38,0.12,
-0.67,0.55,0.53,0.37,0.04,9.67,-0.73,-0.38,0.13,
-0.67,0.72,0.47,0.26,0.01,9.62,-0.74,-0.38,0.13,
-0.75,0.63,0.56,0.25,0.01,9.64,-0.74,-0.38,0.14,
-0.67,0.63,0.64,0.19,-0.01,9.63,-0.75,-0.38,0.14,
-0.84,0.61,0.75,0.13,-0.07,9.59,-0.76,-0.38,0.15,
-0.82,0.47,0.64,0.11,-0.14,9.63,-0.76,-0.38,0.16,
-0.95,0.60,0.46,0.12,-0.19,9.68,-0.77,-0.38,0.16,
-0.78,0.47,0.37,0.11,-0.26,9.62,-0.78,-0.39,0.16,
-0.82,0.55,0.08,0.11,-0.29,9.67,-0.79,-0.39,0.16,
-0.72,0.49,0.03,0.16,-0.30,9.69,-0.79,-0.39,0.16,
-0.64,0.49,0.02,0.15,-0.30,9.63,-0.80,-0.39,0.16,
-0.52,0.40,-0.15,0.20,-0.23,9.64,-0.80,-0.39,0.16,
-0.55,0.40,-0.15,0.17,-0.19,9.62,-0.81,-0.39,0.16,
-0.53,0.47,-0.24,0.18,-0.11,9.66,-0.81,-0.39,0.16,
-0.53,0.44,-0.43,0.22,-0.05,9.64,-0.82,-0.39,0.15,
-0.64,0.52,-0.35,0.21,0.01,9.62,-0.82,-0.39,0.15,
-0.66,0.43,-0.27,0.29,0.03,9.67,-0.83,-0.39,0.14,
-0.70,0.47,0.02,0.29,0.05,9.63,-0.83,-0.39,0.14,
-0.76,0.46,0.09,0.31,0.06,9.66,-0.84,-0.39,0.14,
-0.76,0.47,0.15,0.33,0.04,9.65,-0.85,-0.39,0.14,
-0.81,0.55,0.24,0.33,-0.04,9.62,-0.85,-0.39,0.15,
-0.87,0.50,0.23,0.36,-0.07,9.65,-0.86,-0.39,0.15,
-0.84,0.52,0.37,0.31,-0.13,9.66,-0.87,-0.39,0.15,
-0.85,0.55,0.50,0.29,-0.15,9.62,-0.87,-0.39,0.15,
-0.67,0.63,0.63,0.23,-0.17,9.63,-0.88,-0.39,0.16,
-0.63,0.61,0.60,0.20,-0.16,9.63,-0.88,-0.39,0.17,
-0.73,0.55,0.40,0.13,-0.17,9.64,-0.89,-0.39,0.17,
-0.60,0.64,0.21,0.11,-0.18,9.64,-0.89,-0.39,0.17,
-0.64,0.63,0.14,0.11,-0.15,9.64,-0.90,-0.39,0.17,
-0.58,0.49,0.08,0.06,-0.16,9.64,-0.90,-0.39,0.17,
-0.69,0.41,0.00,0.10,-0.13,9.65,-0.91,-0.39,0.17,
-0.69,0.41,0.02,0.12,-0.12,9.64,-0.91,-0.39,0.17,
-0.72,0.31,-0.09,0.17,-0.10,9.65,-0.92,-0.39,0.17,
-0.67,0.38,-0.24,0.21,-0.09,9.66,-0.92,-0.39,0.16,
-0.73,0.37,-0.34,0.28,-0.11,9.67,-0.93,-0.39,0.16,
-0.69,0.37,-0.29,0.31,-0.10,9.67,-0.94,-0.40,0.16,
-0.66,0.44,-0.20,0.32,-0.08,9.64,-0.94,-0.40,0.15,
-0.72,0.47,0.08,0.36,-0.09,9.62,-0.95,-0.40,0.15,
-0.61,0.46,0.21,0.35,-0.06,9.67,-0.95,-0.40,0.16,
-0.70,0.58,0.27,0.30,-0.07,9.61,-0.96,-0.40,0.16,
-0.66,0.52,0.32,0.29,-0.05,9.67,-0.96,-0.40,0.16,
-0.66,0.55,0.27,0.24,-0.06,9.62,-0.97,-0.40,0.16,
-0.72,0.52,0.40,0.22,-0.03,9.66,-0.97,-0.40,0.17,
-0.76,0.53,0.43,0.20,-0.08,9.61,-0.98,-0.40,0.17,
-0.73,0.61,0.44,0.15,-0.11,9.60,-0.98,-0.40,0.17,
-0.76,0.53,0.40,0.12,-0.10,9.66,-0.99,-0.40,0.18,
-0.82,0.46,0.29,0.14,-0.14,9.64,-0.99,-0.40,0.18,
-0.78,0.50,0.20,0.16,-0.17,9.63,-1.00,-0.40,0.18,
-0.72,0.44,0.14,0.17,-0.16,9.65,-1.00,-0.40,0.18,
-0.64,0.47,0.09,0.17,-0.20,9.66,-1.01,-0.40,0.18,
-0.70,0.40,0.00,0.22,-0.18,9.67,-1.01,-0.40,0.18,
-0.60,0.46,-0.08,0.23,-0.17,9.63,-1.02,-0.40,0.18,
-0.66,0.53,-0.02,0.24,-0.12,9.67,-1.02,-0.40,0.18,
-0.56,0.46,-0.15,0.25,-0.10,9.65,-1.03,-0.40,0.18,
-0.64,0.40,-0.12,0.25,-0.06,9.65,-1.03,-0.40,0.17,
-0.58,0.52,-0.12,0.29,0.01,9.64,-1.03,-0.40,0.17,
-0.64,0.38,0.08,0.28,-0.01,9.66,-1.04,-0.40,0.17,
-0.70,0.53,0.12,0.27,0.00,9.66,-1.04,-0.40,0.17,
-0.73,0.41,0.20,0.27,-0.05,9.64,-1.05,-0.40,0.17,
-0.78,0.58,0.27,0.27,-0.03,9.65,-1.05,-0.40,0.18,
-0.76,0.50,0.18,0.24,-0.08,9.64,-1.06,-0.40,0.18,
-0.73,0.55,0.32,0.27,-0.10,9.65,-1.06,-0.40,0.18,
-0.70,0.44,0.18,0.25,-0.14,9.65,-1.07,-0.40,0.18,
-0.66,0.52,0.35,0.22,-0.15,9.64,-1.07,-0.40,0.18,
-0.66,0.58,0.34,0.21,-0.17,9.64,-1.07,-0.40,0.19,
-0.70,0.50,0.26,0.19,-0.19,9.65,-1.08,-0.40,0.19,
-0.60,0.50,0.17,0.19,-0.15,9.63,-1.08,-0.40,0.19,
-0.61,0.52,0.09,0.13,-0.14,9.64,-1.09,-0.40,0.19,
-0.64,0.41,0.09,0.18,-0.11,9.63,-1.09,-0.40,0.19,
-0.75,0.38,1.05,0.16,-0.14,9.61,-1.10,-0.40,0.20,
-0.56,0.31,0.29,0.16,-0.04,9.62,-1.10,-0.40,0.20,
-0.84,0.31,-1.01,0.17,-0.05,9.65,-1.10,-0.40,0.19,
-1.02,0.50,-1.21,0.22,-0.05,9.65,-1.11,-0.40,0.18,
-0.66,0.49,-0.18,0.24,-0.13,9.64,-1.12,-0.40,0.18,
-0.61,0.37,1.71,0.34,-0.13,9.63,-1.12,-0.40,0.19,
-0.52,0.32,1.89,0.29,0.00,9.61,-1.12,-0.41,0.21,
-0.79,0.46,0.02,0.26,-0.05,9.62,-1.13,-0.41,0.21,
-0.98,0.61,-1.89,0.25,-0.06,9.65,-1.13,-0.40,0.19,
-0.84,0.61,-1.76,0.28,-0.16,9.62,-1.14,-0.40,0.17,
-0.58,0.61,0.55,0.29,-0.21,9.61,-1.14,-0.40,0.18,
-0.38,0.44,2.55,0.26,-0.10,9.68,-1.14,-0.40,0.20,
-0.61,0.37,2.11,0.17,-0.03,9.62,-1.15,-0.40,0.22,
-0.69,0.52,-0.24,0.15,-0.02,9.66,-1.15,-0.40,0.22,
-1.04,0.61,-1.95,0.11,-0.08,9.66,-1.16,-0.40,0.20,
-0.84,0.61,-1.27,0.17,-0.16,9.64,-1.16,-0.40,0.19,
-0.58,0.52,1.04,0.23,-0.16,9.64,-1.17,-0.40,0.20,
-0.63,0.37,2.03,0.18,-0.11,9.60,-1.17,-0.40,0.22,
-0.79,0.44,1.01,0.17,-0.06,9.70,-1.18,-0.40,0.23,
-0.85,0.38,-0.87,0.19,-0.09,9.63,-1.18,-0.40,0.22,
-0.85,0.58,-1.53,0.21,-0.17,9.62,-1.19,-0.40,0.20,
-0.61,0.47,-0.67,0.30,-0.19,9.67,-1.19,-0.40,0.19,
-0.60,0.50,0.96,0.29,-0.14,9.67,-1.19,-0.40,0.20,
-0.64,0.56,1.22,0.24,-0.10,9.63,-1.20,-0.40,0.21,
-0.73,0.50,0.67,0.29,-0.07,9.64,-1.20,-0.40,0.22,
-0.67,0.44,-0.03,0.23,-0.04,9.62,-1.20,-0.40,0.22,
-0.67,0.58,-0.55,0.24,-0.06,9.60,-1.21,-0.40,0.21,
-0.73,0.50,-0.27,0.27,-0.04,9.68,-1.21,-0.40,0.21,
-0.75,0.46,0.15,0.23,-0.07,9.60,-1.22,-0.40,0.21,
-0.81,0.53,0.66,0.19,-0.07,9.65,-1.22,-0.40,0.21,
-0.69,0.53,0.69,0.23,-0.09,9.65,-1.23,-0.40,0.22,
-0.72,0.46,0.43,0.18,-0.09,9.59,-1.23,-0.40,0.22,
-0.70,0.44,-0.31,0.20,-0.09,9.69,-1.23,-0.40,0.22,
-0.87,0.52,-0.34,0.18,-0.17,9.64,-1.24,-0.40,0.22,
-0.66,0.63,0.09,0.23,-0.16,9.62,-1.24,-0.40,0.22,
-0.63,0.40,0.47,0.25,-0.14,9.68,-1.24,-0.40,0.22,
-0.61,0.49,0.56,0.22,-0.13,9.62,-1.25,-0.40,0.23,
-0.78,0.41,0.79,0.25,-0.15,9.69,-1.25,-0.40,0.23,
-0.67,0.37,0.14,0.22,-0.11,9.70,-1.26,-0.40,0.23,
-0.75,0.50,-0.81,0.20,-0.10,9.64,-1.26,-0.40,0.22,
-0.73,0.58,-0.81,0.21,-0.09,9.72,-1.26,-0.40,0.22,
-0.70,0.49,-0.15,0.21,-0.12,9.64,-1.27,-0.40,0.21,
-0.73,0.46,1.24,0.26,-0.10,9.61,-1.27,-0.40,0.23,
-0.49,0.40,1.62,0.24,-0.07,9.65,-1.27,-0.40,0.24,
-0.69,0.53,0.32,0.22,-0.06,9.62,-1.28,-0.40,0.24,
-0.82,0.56,-1.56,0.24,-0.04,9.62,-1.28,-0.40,0.23,
-0.93,0.73,-1.63,0.23,-0.19,9.66,-1.29,-0.40,0.21,
-0.82,0.61,0.08,0.32,-0.19,9.65,-1.29,-0.39,0.21,
-0.46,0.41,2.06,0.26,-0.08,9.58,-1.29,-0.40,0.23,
-0.55,0.61,1.88,0.21,-0.08,9.65,-1.30,-0.39,0.25,
-0.82,0.44,-0.12,0.18,-0.07,9.67,-1.30,-0.39,0.25,
-0.92,0.63,-1.54,0.19,-0.08,9.61,-1.31,-0.39,0.23,
-0.66,0.58,-1.13,0.22,-0.16,9.59,-1.31,-0.39,0.22,
-0.63,0.56,0.50,0.24,-0.17,9.61,-1.31,-0.39,0.22,
-0.56,0.44,1.77,0.25,-0.12,9.61,-1.32,-0.39,0.24,
-0.73,0.34,1.15,0.18,-0.08,9.66,-1.32,-0.39,0.25,
-0.81,0.53,-0.35,0.12,-0.05,9.62,-1.32,-0.39,0.25,
-0.78,0.56,-1.33,0.18,-0.10,9.65,-1.33,-0.39,0.23,
-0.73,0.46,-0.76,0.28,-0.13,9.63,-1.33,-0.39,0.22,
-0.66,0.37,0.56,0.25,-0.12,9.64,-1.34,-0.39,0.23,
-0.60,0.29,0.98,0.21,-0.12,9.63,-1.34,-0.39,0.24,
-0.75,0.46,0.69,0.22,-0.11,9.71,-1.34,-0.39,0.24,
-0.66,0.46,-0.02,0.25,-0.07,9.62,-1.35,-0.39,0.24,
-0.70,0.53,-0.41,0.26,-0.10,9.63,-1.35,-0.39,0.24,
-0.66,0.47,-0.27,0.26,-0.09,9.65,-1.35,-0.39,0.23,
-0.70,0.55,0.14,0.27,-0.09,9.61,-1.36,-0.39,0.24,
-0.72,0.53,0.49,0.23,-0.09,9.66,-1.36,-0.39,0.24,
-0.66,0.46,0.63,0.25,-0.10,9.63,-1.36,-0.39,0.24,
-0.69,0.60,0.38,0.20,-0.11,9.66,-1.37,-0.39,0.25,
-0.75,0.64,-0.05,0.21,-0.10,9.67,-1.37,-0.39,0.25,
-0.85,0.58,-0.21,0.19,-0.14,9.62,-1.37,-0.39,0.24,
-0.76,0.47,0.03,0.20,-0.16,9.59,-1.38,-0.39,0.24,
-0.70,0.47,0.29,0.22,-0.16,9.65,-1.38,-0.39,0.25,
-0.66,0.55,0.46,0.20,-0.11,9.63,-1.38,-0.39,0.25,
-0.69,0.50,0.20,0.24,-0.16,9.66,-1.39,-0.39,0.25,
-0.69,0.56,0.14,0.24,-0.12,9.56,-1.39,-0.39,0.25,
-0.55,0.53,-0.67,0.19,-0.08,9.61,-1.39,-0.39,0.24,
-0.79,0.55,-0.78,0.24,-0.04,9.65,-1.40,-0.38,0.24,
-0.73,0.50,-0.32,0.27,-0.13,9.64,-1.40,-0.38,0.23,
-0.63,0.43,1.08,0.28,-0.14,9.64,-1.40,-0.38,0.24,
-0.50,0.49,1.66,0.23,-0.03,9.64,-1.41,-0.38,0.26,
-0.58,0.47,0.40,0.20,-0.03,9.63,-1.41,-0.38,0.26,
-0.84,0.55,-1.22,0.20,-0.01,9.68,-1.41,-0.38,0.25,
-0.93,0.61,-1.68,0.24,-0.14,9.62,-1.42,-0.38,0.23,
-0.78,0.55,-0.11,0.26,-0.14,9.65,-1.42,-0.38,0.23,
-0.41,0.46,1.89,0.27,-0.15,9.61,-1.42,-0.38,0.25,
-0.63,0.44,2.05,0.24,-0.08,9.61,-1.42,-0.38,0.27,
-0.76,0.52,0.32,0.20,-0.06,9.67,-1.43,-0.38,0.27,
-0.92,0.52,-1.45,0.19,-0.10,9.63,-1.43,-0.38,0.25,
-0.84,0.67,-1.40,0.23,-0.17,9.60,-1.44,-0.38,0.24,
-0.58,0.55,0.23,0.26,-0.17,9.64,-1.44,-0.38,0.24,
-0.50,0.44,1.80,0.22,-0.15,9.64,-1.44,-0.38,0.26,
-0.60,0.47,1.47,0.20,-0.09,9.64,-1.44,-0.38,0.27,
-0.75,0.43,-0.12,0.17,-0.04,9.62,-1.45,-0.38,0.27,
-0.76,0.53,-1.30,0.19,-0.07,9.61,-1.45,-0.38,0.26,
-0.69,0.53,-0.92,0.23,-0.16,9.64,-1.45,-0.38,0.25,
-0.70,0.40,0.37,0.25,-0.11,9.65,-1.46,-0.38,0.25,
-0.58,0.41,0.82,0.21,-0.08,9.62,-1.46,-0.38,0.26,
-0.75,0.56,0.75,0.22,-0.07,9.74,-1.46,-0.38,0.26,
-0.70,0.56,-0.02,0.25,-0.09,9.62,-1.46,-0.38,0.26,
-0.72,0.49,-0.56,0.24,-0.11,9.66,-1.47,-0.38,0.26,
-0.75,0.46,-0.31,0.27,-0.09,9.69,-1.47,-0.38,0.25,
-0.67,0.50,0.12,0.24,-0.13,9.61,-1.47,-0.38,0.25,
-0.78,0.44,0.43,0.26,-0.08,9.66,-1.48,-0.38,0.26,
-0.61,0.43,0.60,0.20,-0.09,9.63,-1.48,-0.38,0.26,
-0.70,0.47,0.43,0.20,-0.09,9.65,-1.48,-0.38,0.27,
-0.73,0.55,-0.08,0.22,-0.10,9.64,-1.48,-0.38,0.26,
-0.79,0.49,-0.26,0.20,-0.10,9.69,-1.49,-0.38,0.26,
-0.70,0.43,-0.05,0.19,-0.10,9.66,-1.49,-0.38,0.26,
-0.66,0.43,0.41,0.24,-0.12,9.64,-1.49,-0.38,0.26,
-0.64,0.46,0.41,0.21,-0.11,9.66,-1.50,-0.38,0.27,
-0.70,0.44,0.14,0.22,-0.11,9.67,-1.50,-0.38,0.27,
-0.67,0.44,-0.12,0.21,-0.08,9.66,-1.50,-0.38,0.27,
-0.64,0.52,-0.15,0.21,-0.11,9.61,-1.50,-0.38,0.26,
-0.55,0.49,0.11,0.24,-0.10,9.64,-1.50,-0.38,0.26,
-0.64,0.46,0.27,0.23,-0.11,9.64,-1.51,-0.38,0.27,
-0.66,0.49,0.38,0.23,-0.09,9.62,-1.51,-0.38,0.27,
-0.72,0.44,0.31,0.24,-0.07,9.63,-1.51,-0.38,0.27,
-0.73,0.44,0.06,0.23,-0.09,9.66,-1.52,-0.38,0.27,
-0.78,0.58,-0.02,0.21,-0.06,9.64,-1.52,-0.38,0.27,
-0.67,0.49,0.08,0.23,-0.09,9.67,-1.52,-0.37,0.27,
-0.67,0.52,0.31,0.24,-0.09,9.65,-1.52,-0.37,0.27,
-0.67,0.44,0.37,0.22,-0.11,9.64,-1.53,-0.37,0.28,
-0.67,0.55,0.31,0.23,-0.13,9.67,-1.53,-0.37,0.28,
-0.70,0.47,0.09,0.22,-0.13,9.65,-1.53,-0.37,0.28,
-0.67,0.46,-0.05,0.20,-0.12,9.64,-1.53,-0.37,0.28,
-0.76,0.55,-0.05,0.23,-0.10,9.62,-1.54,-0.37,0.28,
-0.66,0.52,0.18,0.21,-0.14,9.63,-1.54,-0.37,0.28,
-0.66,0.40,0.34,0.23,-0.11,9.63,-1.54,-0.37,0.28,
-0.69,0.50,0.20,0.19,-0.09,9.61,-1.54,-0.37,0.28,
-0.63,0.47,0.06,0.22,-0.09,9.65,-1.54,-0.37,0.28,
-0.67,0.43,-0.08,0.22,-0.08,9.67,-1.55,-0.37,0.28,
-0.69,0.44,0.06,0.22,-0.11,9.60,-1.55,-0.37,0.28,
-0.69,0.50,0.11,0.22,-0.09,9.65,-1.55,-0.37,0.28,
-0.76,0.46,0.15,0.21,-0.07,9.67,-1.55,-0.37,0.28,
-0.70,0.58,0.21,0.20,-0.08,9.64,-1.56,-0.37,0.28,
-0.64,0.44,0.12,0.23,-0.06,9.68,-1.56,-0.37,0.28,
-0.75,0.52,0.08,0.24,-0.08,9.65,-1.56,-0.37,0.28,
-0.75,0.47,0.05,0.23,-0.08,9.66,-1.56,-0.37,0.28,
-0.69,0.52,0.18,0.20,-0.09,9.64,-1.57,-0.37,0.28,
-0.72,0.43,0.37,0.21,-0.11,9.65,-1.57,-0.37,0.29,
-0.67,0.56,0.23,0.22,-0.10,9.64,-1.57,-0.37,0.29,
-0.67,0.37,0.09,0.23,-0.09,9.62,-1.57,-0.37,0.29,
-0.67,0.47,0.06,0.21,-0.12,9.64,-1.58,-0.37,0.29,
-0.61,0.43,0.14,0.24,-0.13,9.62,-1.58,-0.37,0.29,
-0.69,0.46,0.18,0.22,-0.11,9.61,-1.58,-0.37,0.29,
-0.69,0.43,0.18,0.20,-0.12,9.64,-1.58,-0.37,0.29,
-0.67,0.43,0.17,0.21,-0.10,9.64,-1.58,-0.37,0.29,
-0.66,0.60,0.11,0.21,-0.12,9.64,-1.59,-0.37,0.29,
-0.72,0.46,0.06,0.26,-0.11,9.65,-1.59,-0.37,0.29,
