3.52,-12.17,0.11,
3.55,-18.03,0.12,
3.60,-20.67,0.12,
3.56,-9.03,0.12,
3.57,-16.32,0.12,
3.64,-22.28,0.13,
3.54,-2.13,0.13,
3.59,-20.99,0.14,
3.64,-19.70,0.14,
3.49,4.06,0.15,
3.64,-30.00,0.15,
3.57,-5.23,0.16,
3.51,-6.72,0.16,
3.68,-30.00,0.16,
3.49,8.95,0.16,
3.61,-29.35,0.16,
3.56,-8.31,0.16,
3.57,-15.74,0.16,
3.52,-7.61,0.16,
3.60,-24.21,0.17,
3.46,3.29,0.17,
3.58,-28.73,0.16,
3.46,0.31,0.16,
3.48,-15.81,0.16,
3.47,-13.45,0.16,
3.39,-4.31,0.16,
3.44,-19.47,0.16,
3.36,-3.71,0.16,
3.34,-10.49,0.16,
3.35,-14.63,0.16,
3.22,2.14,0.16,
3.28,-19.44,0.16,
3.18,-1.04,0.16,
3.13,-6.23,0.16,
3.23,-25.76,0.16,
3.05,9.23,0.16,
3.08,-15.57,0.16,
3.19,-25.35,0.17,
2.97,14.26,0.17,
3.09,-27.40,0.16,
3.13,-16.66,0.16,
2.91,14.87,0.16,
3.10,-30.00,0.16,
3.07,-8.36,0.17,
2.88,10.89,0.17,
3.09,-30.00,0.16,
3.04,-7.02,0.16,
2.86,10.27,0.17,
3.03,-30.00,0.17,
3.01,-9.45,0.16,
2.84,9.07,0.16,
2.93,-23.47,0.16,
3.03,-23.64,0.16,
2.90,4.22,0.17,
2.86,-6.60,0.17,
3.00,-28.96,0.16,
2.94,-4.37,0.16,
2.82,3.35,0.16,
2.96,-29.51,0.16,
3.01,-17.26,0.16,
2.83,9.56,0.16,
2.93,-22.81,0.16,
3.07,-29.17,0.16,
2.93,4.79,0.17,
2.90,-8.31,0.17,
3.10,-30.00,0.16,
3.05,-6.14,0.16,
2.92,4.35,0.16,
3.00,-21.61,0.16,
3.15,-30.00,0.17,
3.01,4.58,0.17,
2.94,-3.75,0.16,
3.15,-30.00,0.16,
3.13,-10.11,0.17,
2.96,8.98,0.17,
3.07,-25.37,0.16,
3.20,-28.25,0.16,
3.04,6.35,0.17,
2.99,-5.73,0.17,
3.19,-30.00,0.17,
3.17,-10.46,0.17,
3.01,7.56,0.17,
3.14,-28.45,0.17,
3.30,-30.00,0.18,
3.16,4.45,0.18,
3.03,3.38,0.19,
3.20,-30.00,0.19,
3.32,-26.88,0.20,
3.16,6.26,0.20,
3.13,-9.48,0.20,
3.35,-30.00,0.20,
3.37,-16.57,0.20,
3.18,10.18,0.20,
3.20,-15.01,0.21,
3.42,-30.00,0.21,
3.42,-13.83,0.22,
3.21,11.72,0.22,
3.19,-9.38,0.23,
3.39,-30.00,0.23,
3.44,-20.30,0.24,
3.26,8.65,0.24,
3.12,3.94,0.24,
3.13,-13.52,0.24,
3.33,-30.00,0.26,
3.43,-25.76,0.26,
3.31,1.45,0.27,
3.11,11.60,0.27,
3.02,-1.77,0.27,
3.13,-25.53,0.27,
3.34,-30.00,0.28,
3.43,-24.85,0.28,
3.36,-4.77,0.28,
3.17,9.71,0.28,
2.96,14.28,0.28,
2.82,4.99,0.28,
2.84,-14.00,0.30,
2.98,-28.76,0.30,
3.17,-30.00,0.30,
3.35,-30.00,0.30,
3.52,-30.00,0.31,
3.59,-23.21,0.31,
3.57,-11.25,0.32,
3.44,1.13,0.32,
3.26,9.11,0.32,
3.04,14.40,0.32,
2.80,17.14,0.33,
2.56,18.18,0.33,
2.33,18.21,0.34,
2.12,17.71,0.34,
1.93,15.01,0.35,
1.74,15.05,0.35,
1.56,15.76,0.36,
1.40,14.02,0.36,
1.25,13.06,0.37,
1.11,12.37,0.37,
1.00,8.94,0.38,
0.94,2.80,0.38,
0.93,-1.95,0.38,
0.98,-10.01,0.38,
1.09,-17.27,0.38,
1.27,-26.98,0.38,
1.52,-30.00,0.38,
1.83,-30.00,0.38,
2.17,-30.00,0.38,
2.52,-30.00,0.38,
2.82,-30.00,0.39,
3.06,-30.00,0.39,
3.22,-30.00,0.40,
3.30,-23.87,0.40,
3.36,-19.61,0.40,
3.50,-30.00,0.40,
3.71,-30.00,0.40,
3.94,-30.00,0.40,
4.16,-30.00,0.40,
4.30,-30.00,0.40,
4.28,-15.36,0.42,
4.18,-4.43,0.42,
4.04,0.63,0.42,
3.95,-5.22,0.42,
3.93,-13.03,0.43,
3.94,-16.57,0.43,
3.88,-8.01,0.44,
3.67,10.26,0.44,
3.35,24.34,0.45,
3.03,26.08,0.45,
2.85,11.03,0.45,
2.76,-0.21,0.45,
2.58,11.45,0.46,
2.26,28.44,0.46,
1.90,30.00,0.46,
1.67,22.07,0.46,
1.59,2.58,0.47,
1.55,-1.39,0.47,
1.43,8.51,0.47,
1.18,26.02,0.47,
0.93,25.68,0.47,
0.85,5.79,0.47,
0.92,-11.64,0.48,
0.98,-11.22,0.48,
0.91,4.59,0.48,
0.75,16.05,0.48,
0.70,3.54,0.48,
0.84,-20.04,0.48,
1.03,-27.04,0.48,
1.14,-17.87,0.48,
1.08,2.86,0.48,
1.17,-14.85,0.48,
1.43,-30.00,0.49,
1.70,-30.00,0.49,
1.84,-24.04,0.49,
1.83,-7.25,0.49,
1.89,-13.93,0.49,
2.13,-30.00,0.49,
2.45,-30.00,0.50,
2.65,-30.00,0.50,
2.66,-12.63,0.50,
2.64,-8.52,0.50,
2.78,-27.38,0.50,
3.04,-30.00,0.50,
3.24,-30.00,0.52,
3.26,-15.33,0.52,
3.16,-0.41,0.52,
3.14,-10.56,0.52,
3.33,-30.00,0.53,
3.40,-21.77,0.53,
3.26,3.73,0.53,
3.07,9.59,0.53,
3.02,-5.81,0.54,
3.09,-21.03,0.54,
3.12,-15.82,0.55,
2.97,6.36,0.55,
2.69,22.77,0.55,
2.50,13.17,0.55,
2.46,-5.30,0.56,
2.43,-5.94,0.56,
2.25,12.19,0.59,
1.91,30.00,0.59,
1.60,30.00,0.60,
1.48,8.50,0.60,
1.46,-2.84,0.61,
1.34,9.13,0.61,
1.00,30.00,0.62,
0.79,22.12,0.62,
0.79,-2.90,0.64,
0.82,-6.92,0.64,
0.72,9.27,0.65,
0.50,24.39,0.65,
0.34,17.31,0.67,
0.41,-9.71,0.67,
0.56,-20.79,0.71,
0.61,-7.63,0.71,
0.53,7.38,0.74,
0.46,6.14,0.74,
0.57,-14.55,0.77,
0.84,-30.00,0.77,
1.03,-22.99,0.78,
1.08,-8.17,0.78,
1.05,-0.94,0.78,
1.28,-26.63,0.78,
1.60,-30.00,0.79,
1.76,-21.91,0.79,
1.78,-7.12,0.79,
1.78,-5.96,0.79,
1.95,-22.33,0.80,
2.23,-30.00,0.80,
2.43,-26.78,0.80,
2.45,-9.58,0.80,
2.37,-0.30,0.80,
2.40,-10.18,0.80,
2.58,-25.63,0.80,
2.76,-25.89,0.80,
2.77,-9.61,0.80,
2.65,3.60,0.80,
2.54,2.34,0.80,
2.59,-13.42,0.80,
2.68,-16.56,0.80,
2.56,3.31,0.80,
2.33,13.76,0.80,
2.21,4.86,0.80,
2.25,-10.50,0.79,
2.33,-15.53,0.79,
2.27,-1.29,0.77,
2.03,17.08,0.77,
1.81,16.08,0.74,
1.76,-0.36,0.74,
1.82,-13.19,0.71,
1.82,-6.98,0.71,
1.64,13.83,0.68,
1.40,23.01,0.68,
1.30,6.74,0.63,
1.37,-14.00,0.63,
1.44,-13.28,0.60,
1.35,4.36,0.60,
1.17,17.76,0.54,
1.16,-3.25,0.54,
1.27,-19.37,0.50,
1.36,-15.51,0.50,
1.27,5.05,0.46,
1.09,17.45,0.46,
1.04,1.97,0.42,
1.17,-20.17,0.42,
1.32,-22.85,0.39,
1.31,-4.57,0.39,
1.19,9.68,0.36,
1.09,8.26,0.36,
1.14,-11.33,0.33,
1.31,-25.75,0.33,
1.42,-19.07,0.30,
1.42,-5.43,0.30,
1.33,5.66,0.27,
1.26,3.88,0.27,
1.26,-5.65,0.23,
1.33,-13.43,0.23,
1.43,-17.45,0.20,
1.55,-20.57,0.20,
1.68,-23.02,0.16,
1.82,-24.29,0.16,
1.97,-24.91,0.15,
2.11,-25.34,0.15,
2.26,-26.76,0.12,
2.41,-27.96,0.12,
2.58,-30.00,0.09,
2.73,-29.38,0.09,
2.83,-22.59,0.08,
2.80,-7.73,0.08,
2.61,11.87,0.06,
2.32,25.62,0.06,
2.04,25.16,0.05,
1.86,15.17,0.05,
1.88,-11.02,0.04,
1.96,-16.46,0.04,
1.83,8.29,0.02,
1.55,27.08,0.02,
1.49,1.73,0.02,
1.60,-19.61,0.02,
1.45,11.07,0.02,
1.27,17.44,0.02,
1.41,-22.88,0.01,
1.37,-0.89,0.01,
1.24,10.88,0.00,
1.40,-25.26,0.00,
1.36,-0.20,0.01,
1.38,-7.78,0.01,
1.57,-29.42,0.00,
1.52,0.38,0.00,
1.72,-30.00,0.01,
1.85,-22.05,0.01,
1.94,-19.36,0.02,
2.12,-29.63,0.02,
2.27,-26.90,0.04,
2.37,-22.35,0.04,
2.57,-30.00,0.06,
2.70,-25.43,0.06,
2.84,-28.09,0.08,
3.00,-30.00,0.08,
3.11,-25.99,0.10,
3.24,-28.22,0.10,
3.37,-29.32,0.12,
3.44,-21.78,0.12,
3.57,-29.75,0.15,
3.60,-17.79,0.15,
3.69,-25.96,0.20,
3.70,-16.17,0.20,
3.76,-22.10,0.22,
3.81,-20.75,0.22,
3.75,-8.55,0.26,
3.82,-23.81,0.26,
3.70,0.51,0.28,
3.70,-15.61,0.28,
3.70,-14.87,0.30,
3.49,11.71,0.30,
3.46,-10.54,0.31,
3.56,-25.65,0.31,
3.22,27.72,0.32,
3.03,9.92,0.32,
3.03,-11.70,0.34,
3.07,-17.45,0.34,
2.92,6.35,0.35,
2.59,29.34,0.35,
2.26,30.00,0.36,
2.05,16.10,0.36,
1.81,21.87,0.38,
1.74,1.90,0.38,
1.76,-9.46,0.40,
1.81,-14.21,0.40,
1.91,-19.68,0.42,
2.02,-21.05,0.42,
2.14,-22.35,0.42,
2.26,-23.91,0.42,
2.37,-22.23,0.44,
2.46,-20.48,0.44,
2.50,-14.82,0.46,
2.47,-6.33,0.46,
2.38,0.92,0.48,
2.24,8.47,0.48,
2.12,5.45,0.50,
2.09,-5.12,0.50,
2.19,-21.07,0.51,
2.27,-18.69,0.51,
2.22,-2.39,0.52,
2.09,7.83,0.52,
2.06,-5.37,0.53,
2.19,-24.33,0.53,
2.35,-28.55,0.55,
2.33,-6.29,0.55,
2.16,11.30,0.56,
2.15,-8.05,0.56,
2.32,-29.09,0.58,
2.37,-15.02,0.58,
2.20,10.55,0.59,
2.17,-4.91,0.59,
2.34,-29.48,0.61,
2.31,-5.20,0.61,
2.13,12.19,0.62,
2.21,-17.99,0.62,
2.26,-15.35,0.64,
2.07,14.38,0.64,
2.17,-19.96,0.64,
2.12,-2.13,0.64,
1.95,12.38,0.66,
2.03,-18.55,0.66,
1.94,3.13,0.67,
1.81,8.60,0.67,
1.88,-16.33,0.68,
1.73,12.11,0.68,
1.68,-1.54,0.68,
1.68,-6.75,0.68,
1.53,11.66,0.68,
1.57,-10.19,0.68,
1.47,6.05,0.68,
1.43,-1.30,0.68,
1.42,-3.93,0.69,
1.34,4.22,0.69,
1.36,-8.15,0.72,
1.28,4.45,0.72,
1.33,-11.05,0.72,
1.28,1.11,0.72,
1.37,-14.60,0.73,
1.34,-2.33,0.73,
1.42,-13.40,0.72,
1.44,-7.53,0.72,
1.52,-14.69,0.73,
1.56,-10.59,0.73,
1.66,-16.73,0.73,
1.71,-12.42,0.73,
1.80,-16.37,0.73,
1.88,-15.11,0.73,
1.95,-15.22,0.73,
2.03,-16.12,0.73,
2.08,-13.37,0.75,
2.16,-15.96,0.75,
2.20,-11.68,0.75,
2.26,-14.24,0.75,
2.26,-8.88,0.76,
2.26,-7.15,0.76,
2.29,-10.88,0.76,
2.26,-4.85,0.76,
2.26,-8.29,0.77,
2.22,-2.89,0.77,
2.22,-7.74,0.78,
2.13,1.57,0.78,
2.12,-6.06,0.78,
2.02,3.64,0.78,
2.00,-5.08,0.79,
1.88,6.15,0.79,
1.87,-5.41,0.80,
1.72,9.13,0.80,
1.72,-5.52,0.80,
1.56,10.03,0.80,
1.55,-4.27,0.80,
1.41,8.75,0.80,
1.40,-3.46,0.80,
1.33,2.81,0.80,
1.27,1.66,0.80,
1.23,0.31,0.80,
1.16,2.37,0.80,
1.18,-5.37,0.80,
1.10,3.68,0.80,
1.17,-9.63,0.80,
1.09,3.30,0.80,
1.19,-12.48,0.80,
1.16,-0.87,0.80,
1.28,-15.75,0.80,
1.27,-3.00,0.80,
1.41,-17.69,0.80,
1.42,-5.72,0.81,
1.57,-18.48,0.81,
1.64,-11.42,0.81,
1.76,-16.99,0.81,
1.84,-12.88,0.81,
1.91,-12.55,0.81,
2.07,-21.33,0.81,
2.11,-10.37,0.81,
2.28,-23.16,0.81,
2.30,-8.04,0.81,
2.47,-23.35,0.82,
2.47,-7.53,0.82,
2.59,-19.33,0.82,
2.57,-5.64,0.82,
2.69,-18.70,0.82,
2.65,-4.95,0.82,
2.70,-12.20,0.83,
2.67,-4.87,0.83,
2.67,-7.43,0.83,
2.61,-2.47,0.83,
2.56,-3.52,0.83,
2.49,-0.96,0.83,
2.41,0.14,0.83,
2.38,-4.06,0.83,
2.19,9.95,0.84,
2.14,-1.90,0.84,
1.95,10.42,0.84,
1.89,0.35,0.84,
1.67,13.06,0.85,
1.62,-0.04,0.85,
1.41,13.15,0.86,
1.34,1.90,0.86,
1.17,10.68,0.87,
1.09,2.67,0.87,
0.97,6.70,0.87,
0.92,1.80,0.87,
0.86,2.41,0.87,
0.81,1.35,0.87,
0.81,-1.75,0.87,
0.79,-0.43,0.87,
0.86,-7.89,0.88,
0.84,-0.47,0.88,
1.00,-14.05,0.88,
1.03,-4.59,0.88,
1.21,-16.10,0.88,
1.31,-10.53,0.88,
1.50,-17.24,0.88,
1.65,-14.26,0.88,
1.86,-19.72,0.90,
2.06,-17.89,0.90,
2.26,-18.30,0.91,
2.49,-18.96,0.91,
2.67,-16.65,0.91,
2.95,-23.39,0.91,
3.10,-15.85,0.92,
3.37,-22.81,0.92,
3.49,-14.17,0.92,
3.76,-22.70,0.92,
3.86,-13.35,0.92,
4.03,-17.69,0.92,
4.14,-14.64,0.92,
4.27,-15.54,0.92,
4.37,-14.34,0.93,
4.44,-11.79,0.93,
4.50,-11.47,0.94,
4.50,-8.11,0.94,
4.56,-10.60,0.94,
4.49,-4.10,0.94,
4.48,-7.38,0.94,
4.36,-1.24,0.94,
4.33,-5.13,0.96,
4.17,0.84,0.96,
4.09,-2.69,0.96,
3.88,3.43,0.96,
3.77,-0.76,0.97,
3.53,4.55,0.97,
3.32,3.62,0.98,
3.11,3.46,0.98,
2.87,5.08,0.98,
2.66,3.76,0.98,
2.38,6.86,0.99,
2.19,3.37,0.99,
1.89,7.25,0.99,
1.72,3.02,0.99,
1.43,6.69,0.99,
1.29,2.62,0.99,
1.03,6.28,0.99,
0.93,1.95,0.99,
0.73,5.04,0.98,
0.65,1.77,0.98,
0.51,3.74,0.99,
0.46,1.19,0.99,
0.40,1.26,1.00,
0.31,1.93,1.00,
0.37,-1.80,1.00,
0.32,0.97,1.00,
0.44,-3.33,0.99,
0.43,-0.20,0.99,
0.59,-4.97,1.00,
0.64,-1.87,1.00,
0.82,-5.49,0.99,
0.93,-3.77,0.99,
1.14,-6.83,0.99,
1.30,-5.79,0.99,
1.52,-7.40,0.99,
1.74,-8.22,0.99,
1.95,-8.39,0.99,
2.22,-9.59,0.99,
2.43,-7.95,1.00,
2.72,-10.02,1.00,
2.92,-7.61,1.00,
3.20,-9.29,1.00,
3.39,-7.16,1.00,
3.67,-10.50,1.00,
3.84,-7.78,0.99,
4.06,-9.95,0.99,
4.25,-9.02,0.99,
4.42,-8.95,0.99,
4.61,-9.49,1.00,
4.72,-6.97,1.00,
4.90,-8.82,1.00,
4.98,-6.33,1.00,
5.15,-9.00,0.99,
5.18,-5.60,0.99,
5.35,-9.66,1.00,
5.35,-4.72,1.00,
5.52,-8.95,0.99,
5.53,-5.41,0.99,
5.62,-7.77,1.00,
5.62,-4.96,1.00,
5.64,-5.29,1.00,
5.72,-6.98,1.00,
5.69,-4.13,0.99,
5.76,-7.35,0.99,
5.71,-3.99,1.00,
5.80,-7.18,1.00,
5.72,-3.07,0.99,
5.80,-7.42,0.99,
5.74,-3.64,0.99,
5.77,-6.32,0.99,
5.72,-3.85,1.00,
5.71,-4.78,1.00,
5.66,-3.56,0.99,
5.62,-4.09,0.99,
5.59,-4.21,0.99,
5.48,-1.95,0.99,
5.43,-3.67,1.00,
5.27,-0.56,1.00,
5.21,-2.77,0.99,
5.04,0.06,0.99,
4.90,-0.75,1.00,
4.70,1.08,1.00,
4.53,0.61,0.99,
4.31,1.96,0.99,
4.08,2.80,0.99,
3.87,2.25,0.99,
3.59,4.35,1.00,
3.39,2.38,1.00,
3.07,5.54,0.99,
2.87,2.86,0.99,
2.54,6.72,1.00,
2.34,3.34,1.00,
2.01,6.87,1.00,
1.80,3.73,1.00,
1.48,6.97,0.99,
1.27,4.70,0.99,
0.99,6.96,1.00,
0.78,4.81,1.00,
0.61,3.91,0.99,
0.34,7.12,0.99,
0.22,3.15,1.00,
-0.02,6.22,1.00,
-0.10,1.99,1.00,
-0.29,5.26,1.00,
-0.34,1.54,0.99,
-0.47,4.25,0.99,
-0.48,0.68,1.00,
-0.56,2.60,1.00,
-0.54,-0.05,0.99,
-0.55,0.55,0.99,
-0.50,-0.79,1.00,
-0.42,-1.68,1.00,
-0.35,-1.43,1.00,
-0.19,-4.05,1.00,
-0.11,-2.14,0.99,
0.13,-6.73,0.99,
0.27,-3.94,1.00,
0.53,-7.27,1.00,
0.74,-6.11,1.00,
1.02,-8.13,1.00,
1.31,-8.62,0.99,
1.60,-9.58,0.99,
1.91,-10.47,1.00,
2.21,-9.66,1.00,
2.60,-12.34,0.99,
2.87,-9.99,0.99,
3.27,-14.20,0.99,
3.56,-11.36,0.99,
3.97,-15.07,1.00,
4.27,-11.48,1.00,
4.67,-14.36,0.99,
4.94,-12.28,0.99,
5.34,-15.97,1.00,
5.64,-12.50,1.00,
5.98,-14.10,0.99,
6.29,-14.37,0.99,
6.53,-12.93,0.99,
6.90,-16.57,0.99,
7.13,-13.02,1.00,
7.46,-14.91,1.00,
7.65,-11.66,0.99,
7.97,-16.28,0.99,
8.15,-12.46,0.99,
8.41,-15.00,0.99,
8.57,-12.46,1.00,
8.79,-13.15,1.00,
8.94,-11.67,0.99,
9.07,-12.01,0.99,
9.18,-11.57,1.00,
9.24,-9.47,1.00,
9.33,-10.34,0.99,
9.30,-7.77,0.99,
9.31,-9.10,0.99,
9.20,-5.47,0.99,
9.15,-7.05,1.00,
8.93,-1.95,1.00,
8.75,-2.85,0.99,
8.45,0.39,0.99,
8.15,0.81,1.00,
7.79,2.53,1.00,
7.36,4.96,1.00,
6.93,5.18,1.00,
6.38,8.55,0.99,
5.89,8.27,0.99,
5.27,12.29,1.00,
4.72,10.17,1.00,
4.04,14.20,0.99,
3.47,12.72,0.99,
2.75,17.47,0.99,
2.13,14.99,0.99,
1.41,18.91,1.00,
0.78,15.67,1.00,
0.06,18.56,0.99,
-0.58,18.23,0.99,
-1.20,18.49,1.00,
-1.89,19.33,1.00,
-2.45,16.62,0.99,
-3.09,20.79,0.99,
-3.60,17.52,0.99,
-4.20,20.39,0.99,
-4.63,16.41,0.99,
-5.16,19.48,0.99,
-5.52,15.09,0.99,
-5.95,17.51,0.99,
-6.22,13.37,0.99,
-6.53,14.50,0.99,
-6.72,11.67,1.00,
-6.91,10.78,1.00,
-6.99,8.24,0.99,
-7.05,8.02,0.99,
-7.04,6.31,0.99,
-6.94,3.68,0.99,
-6.85,3.66,0.99,
-6.55,-2.13,0.99,
-6.29,-1.28,0.99,
-5.87,-6.47,0.99,
-5.48,-5.77,1.00,
-4.92,-10.29,1.00,
-4.34,-11.07,0.99,
-3.65,-15.85,0.99,
-2.94,-17.16,1.00,
-2.12,-19.30,1.00,
-1.23,-22.09,0.99,
-0.30,-25.53,0.99,
0.74,-29.40,0.99,
1.76,-30.00,0.99,
2.91,-30.00,0.99,
4.01,-30.00,0.99,
5.27,-30.00,0.99,
6.41,-30.00,0.99,
7.71,-30.00,0.99,
8.95,-30.00,0.99,
10.20,-30.00,1.00,
11.43,-30.00,1.00,
12.65,-30.00,0.99,
13.88,-30.00,0.99,
15.03,-30.00,0.99,
16.24,-30.00,0.99,
17.29,-30.00,0.99,
18.42,-30.00,0.99,
19.39,-30.00,0.99,
20.41,-30.00,0.99,
21.23,-30.00,1.00,
22.13,-30.00,1.00,
22.79,-30.00,0.99,
23.48,-30.00,0.99,
23.98,-30.00,0.99,
24.42,-30.00,0.99,
